time_s,setpoint,true_speed,raw_measurement,filtered_measurement,control_output,error,jitter_ms,sensor_delay_ms,overrun
7.242199,65.000000,76.642327,75.726684,69.352064,89.570037,-4.352064,0.883354,26,0
7.251926,65.000000,76.943524,74.663118,69.930946,87.184193,-4.930946,0.610348,28,0
7.261698,65.000000,77.199408,76.691950,70.667866,85.899485,-5.667866,0.382071,7,0
7.271439,65.000000,77.506936,76.691950,70.667866,87.962882,-5.667866,0.122947,7,0
7.282915,65.000000,77.801467,76.691950,70.667866,87.815517,-5.667866,1.598693,7,0
7.291895,65.000000,77.934078,82.878849,71.998810,82.442865,-6.998810,0.578878,30,0
7.301647,65.000000,78.086405,78.981984,72.759946,83.265510,-7.759946,0.330764,18,0
7.311382,65.000000,78.293855,78.981984,72.759946,85.347159,-7.759946,0.066184,18,0
7.322392,65.000000,78.375551,77.440093,73.776801,81.153229,-8.776801,1.075670,6,0
7.332156,65.000000,78.535553,77.440093,73.776801,83.975596,-8.776801,0.840149,6,0
7.341953,65.000000,78.684463,77.440093,73.776801,83.747399,-8.776801,0.637129,6,0
7.351665,65.000000,78.741756,80.388956,74.497497,80.689749,-9.497497,0.349084,24,0
7.361386,65.000000,78.852132,80.388956,74.497497,82.604903,-9.497497,0.069855,24,0
7.372249,65.000000,78.952299,80.388956,74.497497,82.357968,-9.497497,0.933173,24,0
7.381884,65.000000,79.044831,74.310824,74.477151,82.190913,-9.477151,0.567577,26,0
7.391584,65.000000,79.125935,74.310824,74.477151,81.883468,-9.477151,0.267711,26,0
7.402356,65.000000,79.172387,76.546013,74.702648,80.751760,-9.702648,1.039895,28,0
7.412086,65.000000,79.229632,76.546013,74.702648,81.175983,-9.702648,0.769865,28,0
7.421808,65.000000,79.254355,76.639475,74.913753,80.094913,-9.913753,0.491836,14,0
7.431407,65.000000,79.289101,76.639475,74.913753,80.470472,-9.913753,0.090724,14,0
7.442302,65.000000,79.253449,78.767630,75.466840,78.041297,-10.466840,0.986276,1,0
7.452045,65.000000,79.258448,78.767630,75.466840,79.428419,-10.466840,0.728528,1,0
7.461750,65.000000,79.215181,78.766962,75.826539,77.744102,-10.826539,0.434071,14,0
7.471454,65.000000,79.161178,78.669734,76.136435,77.325058,-11.136435,0.137888,17,0
7.482256,65.000000,79.127007,78.669734,76.136435,77.965198,-11.136435,0.940488,17,0
7.491939,65.000000,79.029306,80.735885,76.637755,75.707468,-11.637755,0.622727,15,0
7.501604,65.000000,78.943326,78.714878,76.864153,76.020011,-11.864153,0.288189,9,0
7.512398,65.000000,78.799763,82.641238,77.493830,73.918622,-12.493830,1.082278,11,0
7.522172,65.000000,78.675128,76.765379,77.760073,74.437546,-12.760073,0.855982,0,0
7.531779,65.000000,78.567396,76.765379,77.760073,74.904512,-12.760073,0.463097,0,0
7.541501,65.000000,78.453264,76.765379,77.760073,74.572750,-12.760073,0.185161,0,0
7.552298,65.000000,78.311804,79.486602,77.948257,73.502177,-12.948257,0.981672,30,0
7.562074,65.000000,78.180897,79.486602,77.948257,73.730075,-12.948257,0.757600,30,0
7.572239,65.000000,78.044112,79.486602,77.948257,73.393420,-12.948257,0.922657,30,0
7.581922,65.000000,77.907020,77.506335,77.900089,73.245871,-12.900089,0.606373,29,0
7.591588,65.000000,77.760133,77.506335,77.900089,72.765966,-12.900089,0.271968,29,0
7.602370,65.000000,77.636627,75.547081,77.643621,73.437456,-12.643621,1.053698,26,0
7.612089,65.000000,77.485344,77.638026,77.643012,72.341713,-12.643012,0.773011,2,0
7.621847,65.000000,77.326997,77.801856,77.660325,71.943193,-12.660325,0.531185,9,0
7.631527,65.000000,77.165253,77.801856,77.660325,71.665965,-12.660325,0.210569,9,0
7.642352,65.000000,77.004438,77.193112,77.609401,71.536725,-12.609401,1.036383,18,0
7.652220,65.000000,76.851806,76.774750,77.454990,71.662323,-12.454990,0.904117,6,0
7.662075,65.000000,76.681048,76.774750,77.454990,70.875262,-12.454990,0.758582,6,0
7.671679,65.000000,76.521232,76.615541,77.318445,71.087509,-12.318445,0.363092,5,0
7.681418,65.000000,76.345129,76.615541,77.318445,70.357594,-12.318445,0.102063,5,0
7.692220,65.000000,76.164905,76.615541,77.318445,70.037314,-12.318445,0.904367,5,0
7.701445,65.000000,76.008072,75.078056,77.074252,70.675735,-12.074252,0.128503,25,0
7.711626,65.000000,75.825819,75.078056,77.074252,69.629226,-12.074252,0.309917,25,0
7.722425,65.000000,75.621114,78.602983,77.240877,68.661126,-12.240877,1.108887,17,0
7.732200,65.000000,75.512277,70.302411,76.484614,71.811826,-11.484614,0.883581,16,0
7.741908,65.000000,75.333196,70.302411,76.484614,69.244438,-11.484614,0.592304,16,0
7.751614,65.000000,75.134307,77.825366,76.630751,68.372107,-11.630751,0.297946,13,0
7.761519,65.000000,74.944988,77.825366,76.630751,68.508116,-11.630751,0.202686,13,0
7.772413,65.000000,74.829498,75.524672,75.943762,70.902835,-10.943762,1.097298,4,0
7.782208,65.000000,74.670147,74.319855,75.766763,69.252228,-10.766763,0.891543,2,0
7.791856,65.000000,74.492180,74.319855,75.766763,68.441295,-10.766763,0.540201,2,0
7.801500,65.000000,74.311299,74.319855,75.766763,68.161360,-10.766763,0.184055,2,0
7.812257,65.000000,74.179800,71.496276,75.301298,69.708838,-10.301298,0.941112,29,0
7.821890,65.000000,74.004509,71.496276,75.301298,68.044610,-10.301298,0.573574,29,0
7.831602,65.000000,73.826574,71.496276,75.301298,67.776777,-10.301298,0.286308,29,0
7.842370,65.000000,73.683120,72.270941,74.971002,68.805684,-9.971002,1.054221,27,0
7.852196,65.000000,73.532642,72.959338,74.751740,68.416376,-9.751740,0.879807,19,0
7.861858,65.000000,73.360424,72.959338,74.751740,67.505043,-9.751740,0.542185,19,0
7.872007,65.000000,73.185884,72.959338,74.751740,67.251498,-9.751740,0.691265,19,0
7.881755,65.000000,73.029932,73.046704,74.565898,67.727566,-9.565898,0.439388,30,0
7.891800,65.000000,72.851300,74.901289,74.602454,66.777809,-9.602454,0.483631,4,0
7.901397,65.000000,72.703780,71.442359,74.334929,67.688118,-9.334929,0.080998,0,0
7.912304,65.000000,72.568362,71.247150,73.998374,67.964147,-8.998374,0.988411,6,0
7.921959,65.000000,72.401281,71.247150,73.998374,66.720526,-8.998374,0.642858,6,0
7.931678,65.000000,72.264641,71.352241,73.709957,67.618894,-8.709957,0.362358,20,0
7.942443,65.000000,72.100714,71.352241,73.709957,66.527183,-8.709957,1.127275,20,0
7.952193,65.000000,71.935000,71.352241,73.709957,66.300724,-8.709957,0.877072,20,0
7.961912,65.000000,71.777285,72.913749,73.623174,66.414976,-8.623174,0.596214,27,0
7.971597,65.000000,71.610232,72.913749,73.623174,65.930424,-8.623174,0.280846,27,0
7.982368,65.000000,71.474732,70.908869,73.327326,66.867719,-8.327326,1.052212,20,0
7.992027,65.000000,71.311558,70.908869,73.327326,65.763666,-8.327326,0.711129,20,0
8.001863,65.000000,71.177111,70.853126,73.057649,66.605908,-8.057649,0.547255,24,0
8.011576,65.000000,71.023012,72.599031,73.007662,65.783628,-8.007662,0.259891,7,0
8.022356,65.000000,70.863082,72.599031,73.007662,65.425467,-8.007662,1.040354,7,0
8.032073,65.000000,70.701773,72.599031,73.007662,65.217268,-8.007662,0.756511,7,0
8.041833,65.000000,70.556453,71.590299,72.853176,65.615582,-7.853176,0.516614,25,0
8.051529,65.000000,70.396210,71.590299,72.853176,64.947940,-7.853176,0.212597,25,0
8.062387,65.000000,70.224492,73.689004,72.944277,64.386092,-7.944277,1.071487,25,0
8.072113,65.000000,70.225869,66.884934,71.461892,70.272689,-6.461892,0.797359,0,0
8.081869,65.000000,70.095345,66.884934,71.461892,65.657525,-6.461892,0.553185,0,0
8.091515,65.000000,69.963750,66.884934,71.461892,65.489516,-6.461892,0.198664,0,0
8.102250,65.000000,69.806280,73.493124,71.683288,64.452308,-6.683288,0.934450,21,0
8.111902,65.000000,69.667322,73.493124,71.683288,64.942729,-6.683288,0.586404,21,0
8.121565,65.000000,69.527369,73.493124,71.683288,64.768964,-6.683288,0.249110,21,0
8.132370,65.000000,69.422032,71.625387,71.366074,65.840579,-6.366074,1.054215,10,0
8.142145,65.000000,69.346932,65.915818,70.838786,66.793554,-5.838786,0.829467,1,0
8.151819,65.000000,69.273994,66.786074,70.397058,66.794105,-5.397058,0.502776,8,0
8.161492,65.000000,69.161269,66.786074,70.397058,65.328597,-5.397058,0.175645,8,0
8.172247,65.000000,69.047755,66.786074,70.397058,65.188274,-5.397058,0.930842,8,0
8.182039,65.000000,68.907062,72.557343,70.632520,64.123528,-5.632520,0.722981,23,0
8.191703,65.000000,68.850361,65.400124,70.062211,66.922499,-5.062211,0.387185,17,0
8.201444,65.000000,68.770776,67.760516,69.811336,66.064890,-4.811336,0.128404,6,0
8.212287,65.000000,68.668387,67.760516,69.811336,65.187171,-4.811336,0.971197,6,0
8.221992,65.000000,68.565350,67.760516,69.811336,65.062076,-4.811336,0.675877,6,0
8.231671,65.000000,68.492601,69.363622,69.535692,66.019160,-4.535692,0.355198,3,0
8.242394,65.000000,68.394936,69.363622,69.535692,65.074300,-4.535692,1.077583,3,0
8.252182,65.000000,68.296691,69.363622,69.535692,64.956372,-4.535692,0.866366,3,0
8.261948,65.000000,68.189269,70.240336,69.612495,64.536915,-4.612495,0.631911,26,0
8.271630,65.000000,68.088072,70.240336,69.612495,64.647399,-4.612495,0.313710,26,0
8.281383,65.000000,68.005736,68.026156,69.439591,65.206296,-4.439591,0.066777,14,0
8.292109,65.000000,67.907634,68.026156,69.439591,64.572154,-4.439591,0.792970,14,0
8.301831,65.000000,67.836657,67.180409,69.193350,65.423467,-4.193350,0.514979,24,0
8.311487,65.000000,67.743488,67.180409,69.193350,64.575717,-4.193350,0.171069,24,0
8.322261,65.000000,67.631925,72.053967,69.353280,63.838805,-4.353280,0.945251,8,0
8.331962,65.000000,67.534025,72.053967,69.353280,64.205409,-4.353280,0.646024,8,0
8.341626,65.000000,67.458924,67.875756,69.146132,64.905489,-4.146132,0.309687,7,0
8.352408,65.000000,67.365133,67.875756,69.146132,64.176244,-4.146132,1.092415,7,0
8.362196,65.000000,67.297216,66.997166,68.911904,64.988024,-3.911904,0.879965,13,0
8.371884,65.000000,67.208256,66.997166,68.911904,64.183630,-3.911904,0.568385,13,0
8.382900,65.000000,67.118932,66.997166,68.911904,64.081921,-3.911904,1.583670,13,0
8.392360,65.000000,67.082681,64.542037,68.435607,65.850152,-3.435607,1.043596,30,0
8.402083,65.000000,67.004089,64.542037,68.435607,64.331936,-3.435607,0.766651,30,0
8.411848,65.000000,66.940226,67.205723,68.301555,64.768899,-3.301555,0.532370,21,0
8.421549,65.000000,66.876100,67.331917,68.195869,64.695827,-3.195869,0.233071,8,0
8.431624,65.000000,66.842433,64.919355,67.838743,65.697751,-2.838743,0.308480,15,0
8.441395,65.000000,66.740148,70.853581,68.167347,63.262466,-3.167347,0.078876,8,0
8.452316,65.000000,66.666599,70.853581,68.167347,64.165928,-3.167347,0.999963,8,0
8.462064,65.000000,66.593600,68.101782,68.160201,64.111633,-3.160201,0.748342,15,0
8.471762,65.000000,66.519727,68.101782,68.160201,64.008029,-3.160201,0.446142,15,0
8.481640,65.000000,66.459413,67.031786,68.037209,64.408732,-3.037209,0.324274,25,0
8.491439,65.000000,66.383285,68.424795,68.079454,63.794933,-3.079454,0.123459,7,0
8.502204,50.000000,64.628094,68.424795,68.079454,4.951602,-18.079454,0.888174,7,0
8.511907,50.000000,64.262076,62.620578,67.484460,51.817482,-17.484460,0.590578,18,0
8.521679,50.000000,63.842528,62.620578,67.484460,49.577905,-17.484460,0.363102,18,0
8.531421,50.000000,63.454028,64.863121,67.198745,50.245024,-17.198745,0.105000,17,0
8.542205,50.000000,63.039362,64.863121,67.198745,48.940713,-17.198745,0.889449,17,0
8.551929,50.000000,62.623767,64.863121,67.198745,48.493546,-17.198745,0.612885,17,0
8.561614,50.000000,62.308219,58.942019,66.298798,51.579572,-16.298798,0.298484,28,0
8.571472,50.000000,61.912440,58.942019,66.298798,48.455961,-16.298798,0.156220,28,0
8.582306,50.000000,61.600779,59.353286,65.541767,51.004295,-15.541767,0.990285,23,0
8.591982,50.000000,61.278282,60.904753,65.036353,50.313374,-15.036353,0.665744,16,0
8.601802,50.000000,60.951599,61.675398,64.670023,49.844395,-14.670023,0.485682,2,0
8.611828,50.000000,60.591953,61.675398,64.670023,48.363986,-14.670023,0.511781,2,0
8.621668,50.000000,60.296497,59.368917,64.092226,50.250999,-14.092226,0.351687,18,0
8.631403,50.000000,59.949489,59.368917,64.092226,48.151208,-14.092226,0.086624,18,0
8.642243,50.000000,59.686973,57.136167,63.334045,50.761426,-13.334045,0.926949,25,0
8.651966,50.000000,59.368857,62.369597,63.228924,48.552904,-13.228924,0.649780,8,0
8.661773,50.000000,59.040992,62.369597,63.228924,47.893590,-13.228924,0.456979,8,0
8.671468,50.000000,58.785480,57.273436,62.579802,50.098093,-12.579802,0.151643,22,0
8.682205,50.000000,58.541891,56.886682,61.959277,50.259833,-11.959277,0.889071,9,0
8.691854,50.000000,58.243188,56.886682,61.959277,48.087316,-11.959277,0.538138,9,0
8.701581,50.000000,57.925202,63.507953,62.128076,47.113670,-12.128076,0.264685,12,0
8.713870,50.000000,57.621760,63.507953,62.128076,47.304737,-12.128076,2.553716,12,0
8.721623,50.000000,57.370743,57.812402,61.657686,48.836157,-11.657686,0.306744,20,0
8.731395,50.000000,57.125954,57.728817,61.229456,48.803118,-11.229456,0.078622,14,0
8.742233,50.000000,56.907357,55.974678,60.656708,49.475072,-10.656708,0.916757,6,0
8.751916,50.000000,56.637997,55.974678,60.656708,47.479753,-10.656708,0.600178,6,0
8.761595,50.000000,56.414567,56.882017,60.245283,48.817933,-10.245283,0.279024,26,0
8.772394,50.000000,56.154644,56.882017,60.245283,47.317281,-10.245283,1.078165,26,0
8.782231,50.000000,55.985864,52.775530,59.431112,50.247338,-9.431112,0.914535,15,0
8.791856,50.000000,55.745114,52.775530,59.431112,47.559617,-9.431112,0.539738,15,0
8.801619,50.000000,55.525165,57.719358,59.244538,48.046896,-9.244538,0.303158,19,0
8.812429,50.000000,55.288641,57.719358,59.244538,47.246817,-9.244538,1.113097,19,0
8.822169,50.000000,55.101228,55.218664,58.805735,48.729199,-8.805735,0.853039,23,0
8.831857,50.000000,54.875017,55.218664,58.805735,47.183842,-8.805735,0.541482,23,0
8.841537,50.000000,54.648728,55.218664,58.805735,46.954892,-8.805735,0.221250,23,0
8.852303,50.000000,54.427120,58.416618,58.763323,46.892453,-8.763323,0.987178,21,0
8.861972,50.000000,54.201699,58.416618,58.763323,46.537370,-8.763323,0.655789,21,0
8.871718,50.000000,54.125405,53.400936,57.433238,51.531438,-7.433238,0.401910,2,0
8.881405,50.000000,53.931763,53.400936,57.433238,47.347919,-7.433238,0.089214,2,0
8.892245,50.000000,53.765477,55.196578,57.189452,48.111759,-7.189452,0.928940,25,0
8.902174,50.000000,53.577706,55.196578,57.189452,47.193475,-7.189452,0.858291,25,0
8.911493,50.000000,53.389958,55.196578,57.189452,47.006549,-7.189452,0.176809,25,0
8.922311,50.000000,53.224907,55.335067,56.987332,47.613146,-6.987332,0.995128,29,0
8.931949,50.000000,53.131162,49.699173,56.192954,49.943843,-6.192954,0.633086,8,0
8.941651,50.000000,52.976863,55.419432,56.108644,47.730696,-6.108644,0.334682,9,0
8.951417,50.000000,52.855318,52.827996,55.751067,48.722785,-5.751067,0.100910,2,0
8.962263,50.000000,52.722551,54.096662,55.570744,48.208476,-5.570744,0.946899,16,0
8.971997,50.000000,52.582774,54.851688,55.492370,47.830364,-5.492370,0.681157,5,0
8.981685,50.000000,52.436193,54.851688,55.492370,47.452440,-5.492370,0.369019,5,0
8.992414,50.000000,52.324161,52.675404,55.185333,48.515066,-5.185333,1.097790,23,0
9.002070,50.000000,52.185160,52.675404,55.185333,47.459136,-5.185333,0.754043,23,0
9.011820,50.000000,52.069271,53.304741,54.980357,48.129055,-4.980357,0.503964,22,0
9.021533,50.000000,51.935425,53.304741,54.980357,47.384636,-4.980357,0.216698,22,0
9.032328,50.000000,51.801703,53.304741,54.980357,47.255147,-4.980357,1.011978,22,0
9.042042,50.000000,51.680536,53.963264,54.869498,47.560889,-4.869498,0.725571,22,0
9.051723,50.000000,51.549713,53.963264,54.869498,47.101706,-4.869498,0.406640,22,0
9.061444,50.000000,51.470693,50.642224,54.408743,48.784022,-4.408743,0.128442,21,0
9.072226,50.000000,51.351163,50.642224,54.408743,47.287131,-4.408743,0.909774,21,0
9.081906,50.000000,51.231772,50.642224,54.408743,47.172503,-4.408743,0.590322,21,0
9.091662,50.000000,51.135884,52.497656,54.200443,47.875663,-4.200443,0.346252,28,0
9.101442,50.000000,51.048722,51.995120,53.960072,48.085246,-3.960072,0.125733,15,0
9.112254,50.000000,50.940507,51.995120,53.960072,47.261172,-3.960072,0.938057,15,0
9.121959,50.000000,50.832441,51.995120,53.960072,47.158210,-3.960072,0.643332,15,0
9.131676,50.000000,50.757682,51.247816,53.664448,48.215869,-3.664448,0.360287,30,0
9.141409,50.000000,50.672522,52.394651,53.526046,47.777088,-3.526046,0.092850,5,0
9.152415,50.000000,50.664186,52.778828,52.733753,50.380747,-2.733753,1.099109,5,0
9.162126,50.000000,50.586146,52.778828,52.733753,47.932790,-2.733753,0.809911,5,0
9.171781,50.000000,50.508305,52.778828,52.733753,47.861712,-2.733753,0.465055,5,0
9.181609,50.000000,50.459476,50.347473,52.476833,48.799300,-2.476833,0.292526,1,0
9.192470,50.000000,50.388181,50.347473,52.476833,47.964144,-2.476833,1.153557,1,0
9.202253,50.000000,50.317083,50.347473,52.476833,47.899746,-2.476833,0.937043,1,0
9.212094,50.000000,50.249638,52.193650,52.445968,47.956528,-2.445968,0.777688,26,0
9.221925,50.000000,50.179658,52.193650,52.445968,47.800335,-2.445968,0.608697,26,0
9.231682,50.000000,50.207860,47.369338,51.572311,51.166716,-1.572311,0.365814,1,0
9.242469,50.000000,50.163633,51.209927,51.532813,48.659937,-1.532813,1.153317,17,0
9.252231,50.000000,50.127455,50.607901,51.432001,48.897374,-1.432001,0.915112,3,0
9.262001,50.000000,50.110261,49.169957,51.185448,49.525675,-1.185448,0.684863,16,0
9.271769,50.000000,50.071545,49.169957,51.185448,48.755194,-1.185448,0.452767,16,0
9.281586,50.000000,50.053056,49.549490,51.007136,49.424427,-1.007136,0.269632,10,0
9.292424,50.000000,50.027427,50.323025,50.932571,49.156047,-0.932571,1.108452,17,0
9.302090,50.000000,49.971131,52.921383,51.149343,48.057058,-1.149343,0.773713,9,0
9.311675,50.000000,49.934169,52.921383,51.149343,48.677491,-1.149343,0.359317,9,0
9.321404,50.000000,49.907461,50.327279,51.059741,48.999383,-1.059741,0.087619,20,0
9.332187,50.000000,49.865918,51.642991,51.123313,48.453443,-1.123313,0.871277,9,0
9.341919,50.000000,49.830176,51.642991,51.123313,48.614952,-1.123313,0.603410,9,0
9.351609,50.000000,49.803510,50.396240,51.044065,48.896873,-1.044065,0.292987,13,0
9.361487,50.000000,49.770038,50.396240,51.044065,48.631984,-1.044065,0.171277,13,0
9.372305,50.000000,49.750311,49.934606,50.923139,49.079595,-0.923139,0.989102,19,0
9.382029,50.000000,49.708383,51.881272,51.027571,48.282813,-1.027571,0.713429,11,0
9.391738,50.000000,49.675840,51.881272,51.027571,48.569393,-1.027571,0.421883,11,0
9.401399,50.000000,49.643464,51.881272,51.027571,48.542676,-1.027571,0.082750,11,0
9.412241,50.000000,49.633312,48.276600,50.830887,49.288142,-0.830887,0.925401,2,0
9.421960,50.000000,49.605974,48.276600,50.830887,48.676486,-0.830887,0.643997,2,0
9.431657,50.000000,49.537562,54.203770,51.198517,47.211569,-1.198517,0.340926,12,0
9.441424,50.000000,49.530906,48.811885,50.938384,49.304577,-0.938384,0.107972,18,0
9.452159,50.000000,49.501445,48.811885,50.938384,48.499781,-0.938384,0.842936,18,0
9.461845,50.000000,49.472129,48.811885,50.938384,48.475383,-0.938384,0.528998,18,0
9.471564,50.000000,49.502005,46.108488,50.411946,50.517780,-0.411946,0.247851,27,0
9.482466,50.000000,49.485598,46.108488,50.411946,48.927756,-0.411946,1.150335,27,0
9.492254,50.000000,49.523681,45.968400,49.927619,50.818515,0.072381,0.938500,16,0
9.501975,50.000000,49.519216,45.968400,49.927619,49.367414,0.072381,0.659203,16,0
9.511655,50.000000,49.530200,48.678842,49.791508,49.903669,0.208492,0.338943,22,0
9.521376,50.000000,49.529359,48.678842,49.791508,49.500756,0.208492,0.059865,22,0
9.532199,50.000000,49.565499,47.517127,49.463420,50.794249,0.536580,0.882568,10,0
9.541851,50.000000,49.572883,47.517127,49.463420,49.823937,0.536580,0.535011,10,0
9.551569,50.000000,49.580454,47.517127,49.463420,49.837888,0.536580,0.253106,10,0
9.562413,50.000000,49.612475,47.478631,49.247087,50.701165,0.752913,1.097132,22,0
9.572240,50.000000,49.612177,50.080904,49.366717,49.602070,0.633283,0.923861,3,0
9.581932,50.000000,49.645790,47.471021,49.160094,50.788628,0.839906,0.616279,11,0
9.591615,50.000000,49.661356,47.471021,49.160094,50.190597,0.839906,0.299054,11,0
9.602395,50.000000,49.677101,47.471021,49.160094,50.212435,0.839906,1.078716,11,0
9.612035,50.000000,49.670008,51.042348,49.365252,49.428824,0.634748,0.718733,29,0
